date,product_id,produit,categorie,prix,source_url
2026-09-08,concombre-beldi-1kg,CONCOMBRE BELDI 1KG,fruits-legumes,8.5,https://aswakassalam.com/produit/concombre-beldi-1kg/
2026-09-08,courgette-blanche-1kg,COURGETTE BLANCHE 1KG,fruits-legumes,14.95,https://aswakassalam.com/produit/courgette-blanche-1kg/
2026-09-08,courgette-ronde-1kg,COURGETTE RONDE 1KG,fruits-legumes,16.95,https://aswakassalam.com/produit/courgette-ronde-1kg/
2026-09-08,courgette-slaoui-1kg,COURGETTE SLAOUI 1KG,fruits-legumes,9.95,https://aswakassalam.com/produit/courgette-slaoui-1kg/
2026-09-08,couscous-barquette-2kg,COUSCOUS BARQUETTE  +/- 2KG,fruits-legumes,22.95,https://aswakassalam.com/produit/couscous-barquette-2kg/
2026-09-08,endive-import-barquette-450g,ENDIVE IMPORT BARQUETTE 450G,fruits-legumes,39.95,https://aswakassalam.com/produit/endive-import-barquette-450g/
2026-09-08,fraise-barquette-250,FRAISE BARQUETTE 250,fruits-legumes,12.95,https://aswakassalam.com/produit/fraise-barquette-250/
2026-09-08,framboise-barquette-125g,FRAMBOISE BARQUETTE 125G,fruits-legumes,24.95,https://aswakassalam.com/produit/framboise-barquette-125g/
2026-09-08,haricot-vert-1kg,HARICOT VERT 1KG,fruits-legumes,19.95,https://aswakassalam.com/produit/haricot-vert-1kg/
2026-09-08,kiwi-1kg,KIWI 1KG,fruits-legumes,49.95,https://aswakassalam.com/produit/kiwi-1kg/
2026-09-08,laitue-frisee-a-la-piece,LAITUE FRISEE A LA PIECE,fruits-legumes,5.6,https://aswakassalam.com/produit/laitue-frisee-a-la-piece/
2026-09-08,laitue-rouge-a-la-piece,LAITUE ROUGE A LA PIECE,fruits-legumes,6.5,https://aswakassalam.com/produit/laitue-rouge-a-la-piece/
2026-09-08,mangue-a-la-piece-450g-a-500g,MANGUE A LA PIECE  (450G A 500G),fruits-legumes,16.95,https://aswakassalam.com/produit/mangue-a-la-piece-450g-a-500g/
2026-09-08,mangue-avion-1kg,MANGUE AVION 1KG,fruits-legumes,31.95,https://aswakassalam.com/produit/mangue-avion-1kg/
2026-09-08,melon-cantaloup-1kg,MELON CANTALOUP 1KG,fruits-legumes,14.95,https://aswakassalam.com/produit/melon-cantaloup-1kg/
2026-09-08,melon-jaune-marhoum-a-la-piece-2kg,MELON JAUNE MARHOUM A LA PIECE 2KG,fruits-legumes,16.0,https://aswakassalam.com/produit/melon-jaune-marhoum-a-la-piece-2kg/
2026-09-08,navet-blanc-1kg,NAVET BLANC 1KG,fruits-legumes,12.95,https://aswakassalam.com/produit/navet-blanc-1kg/
2026-09-08,nectarine-1kg,NECTARINE 1KG,fruits-legumes,15.95,https://aswakassalam.com/produit/nectarine-1kg/
2026-09-08,oignon-blanche-1kg,OIGNON BLANCHE 1KG,fruits-legumes,6.95,https://aswakassalam.com/produit/oignon-blanche-1kg/
2026-09-08,oignon-rouge-1kg,OIGNON ROUGE 1KG,fruits-legumes,6.95,https://aswakassalam.com/produit/oignon-rouge-1kg/
2026-09-08,orange-a-jus-1kg,ORANGE A JUS 1KG,fruits-legumes,8.95,https://aswakassalam.com/produit/orange-a-jus-1kg/
2026-09-08,peche-1kg,PECHE 1KG,fruits-legumes,15.95,https://aswakassalam.com/produit/peche-1kg/
2026-09-08,piment-fort-barquette-500g,PIMENT FORT BARQUETTE 500G,fruits-legumes,7.0,https://aswakassalam.com/produit/piment-fort-barquette-500g/
2026-09-08,poire-william-au-kg,POIRE WILLIAM AU KG,fruits-legumes,32.95,https://aswakassalam.com/produit/poire-william-au-kg/
2026-09-08,poireau-1kg,POIREAU 1KG,fruits-legumes,18.95,https://aswakassalam.com/produit/poireau-1kg/
2026-09-08,poivron-rouge-1kg,POIVRON ROUGE 1KG,fruits-legumes,16.95,https://aswakassalam.com/produit/poivron-rouge-1kg/
2026-09-08,cake-oreo,CAKE INDIVIDUEL OREO,patisserie,19.95,https://aswakassalam.com/produit/cake-oreo/
2026-09-08,eclaire,ECLAIR AU CHOCOLAT,patisserie,10.95,https://aswakassalam.com/produit/eclaire/
2026-09-08,flan-x2,FLAN AUX FRUITS CONFITS,patisserie,14.95,https://aswakassalam.com/produit/flan-x2/
2026-09-08,tarte-indiv-chocolat,TARTE INDIVIDUELLE AU CHOCOLAT,patisserie,12.95,https://aswakassalam.com/produit/tarte-indiv-chocolat/
2026-09-08,logement-loyer-m2,Loyer (DH/m²/mois),logement,115.6,https://www.mubawab.ma/fr/sc/appartements-a-louer
